,id,name,symbol,chain,chains,slug,tvl,chainTvls
1504,671,FODL Finance,FODL,Multi-Chain,"['Ethereum', 'Polygon', 'Binance']",fodl-finance,0.08,"{'pool2': 0.25, 'Polygon-pool2': 0.0, 'Ethereum-pool2': 0.25, 'Binance': 0.0, 'Ethereum': 0.06, 'Ethereum-staking': 0.19, 'Polygon': 0.01, 'staking': 0.19}"
1505,890,Oh Finance,OH,Multi-Chain,"['Metis', 'Avalanche', 'Moonriver', 'Ethereum']",oh-finance,0.08,"{'Metis': 0.03, 'Ethereum': 0.0, 'Moonriver': 0.02, 'Avalanche': 0.02}"
1506,2720,Satin Exchange,SATIN,Polygon,['Polygon'],satin-exchange,0.08,{'Polygon': 0.08}
1507,814,Loop Finance,LOOP,Multi-Chain,"['Juno', 'Terra']",loop-finance,0.08,"{'Terra': 0.03, 'Juno': 0.05}"
1508,325,MochiSwap,MOCHI,Multi-Chain,"['Binance', 'Harmony']",mochiswap,0.07,"{'Binance': 0.04, 'Binance-staking': 0.0, 'Harmony-staking': 0.0, 'Harmony': 0.03, 'staking': 0.0}"
1509,2834,Juicebox V2,JBX,Ethereum,['Ethereum'],juicebox-v2,0.07,{'Ethereum': 0.07}
1510,2193,Amulet Liquidity Staking,-,Solana,['Solana'],amulet-liquidity-staking,0.07,{'Solana': 0.07}
1511,174,BT.Finance,BT,Ethereum,['Ethereum'],bt.finance,0.07,{'Ethereum': 0.07}
1512,1365,ETHA Lend,ETHA,Multi-Chain,"['Polygon', 'Avalanche']",etha-lend,0.07,"{'pool2': 0.01, 'Polygon-pool2': 0.01, 'Avalanche': 0.0, 'Polygon': 0.07, 'Polygon-staking': 0.01, 'staking': 0.01}"
1513,1459,ELYFI,ELFI,Multi-Chain,"['Binance', 'Ethereum']",elyfi,0.07,"{'Binance-borrowed': 0.72, 'Binance': 0.05, 'Ethereum': 0.02, 'Binance-staking': 0.07, 'Ethereum-staking': 0.91, 'Ethereum-borrowed': 0.08, 'borrowed': 0.79, 'staking': 0.98}"
1514,723,Potluck Protocol,FANG,Fantom,['Fantom'],potluck-protocol,0.07,"{'Fantom-staking': 0.01, 'staking': 0.01, 'Fantom': 0.07}"
1515,896,KwikSwap,KWIK,Multi-Chain,"['Ethereum', 'Polygon', 'Shiden', 'Binance']",kwikswap,0.07,"{'Shiden-staking': 0.0, 'Binance': 0.01, 'Ethereum': 0.05, 'Shiden': 0.01, 'Ethereum-staking': 0.0, 'Polygon': 0.01, 'Polygon-staking': 0.0, 'staking': 0.0}"
1516,706,YSL.IO,SYSL,Binance,['Binance'],ysl.io,0.07,{'Binance': 0.07}
1517,2937,Cells Finance,CELLS,Multi-Chain,"['Binance', 'Arbitrum']",cells-finance,0.07,"{'pool2': 0.01, 'Arbitrum-staking': 0.0, 'Binance-pool2': 0.0, 'Binance': 0.04, 'Binance-staking': 0.0, 'Arbitrum': 0.03, 'Arbitrum-pool2': 0.01, 'staking': 0.0}"
1518,1712,EvmoSwap,EMO,Evmos,['Evmos'],evmoswap,0.07,{'Evmos': 0.07}
1519,2015,MM Stableswap Polygon,-,Polygon,['Polygon'],mm-stableswap-polygon,0.07,{'Polygon': 0.07}
1520,2161,PowerSwap,POWER,EthereumPoW,['EthereumPoW'],powerswap,0.07,{'EthereumPoW': 0.07}
1521,414,TreeDefi,SEED,Binance,['Binance'],treedefi,0.07,{'Binance': 0.07}
1522,1920,OrderNChaos,CHAOS,Multi-Chain,"['Arbitrum', 'Avalanche', 'Binance', 'zkSync Era', 'Kava']",ordernchaos,0.07,"{'Binance': 0.01, 'Kava': 0.0, 'zkSync Era': 0.0, 'Avalanche': 0.02, 'Arbitrum': 0.04}"
1523,1645,Luchadores,LUCHA,Polygon,['Polygon'],luchadores,0.07,"{'Polygon': 0.07, 'pool2': 0.0, 'Polygon-pool2': 0.0, 'Polygon-staking': 0.06, 'staking': 0.06}"
1524,537,ArbiNYAN,NYAN,Arbitrum,['Arbitrum'],arbinyan,0.07,"{'pool2': 0.03, 'Arbitrum-staking': 0.02, 'Arbitrum': 0.07, 'Arbitrum-pool2': 0.03, 'staking': 0.02}"
1525,992,Ubiquity DAO,UBQ,Ethereum,['Ethereum'],ubiquity-dao,0.07,{'Ethereum': 0.07}
1526,1719,ADAO,ibASTR,Astar,['Astar'],adao,0.07,"{'Astar': 0.07, 'Astar-treasury': 0.01, 'treasury': 0.01}"
1527,1517,Domination Finance,-,Multi-Chain,"['Polygon', 'Ethereum', 'Boba']",domination-finance,0.07,"{'Boba': 0.01, 'Ethereum': 0.03, 'Polygon': 0.03}"
1528,1188,EverRise,RISE,Multi-Chain,"['Ethereum', 'Binance', 'Avalanche', 'Fantom', 'Polygon']",everrise,0.07,"{'pool2': 1.59, 'Fantom-staking': 0.37, 'Polygon-pool2': 0.41, 'Binance-pool2': 0.33, 'Ethereum-pool2': 0.39, 'Binance': 0.03, 'Ethereum': 0.04, 'Binance-staking': 2.56, 'Avalanche': 0.0, 'Avalanche-staking': 0.38, 'Ethereum-staking': 1.79, 'Polygon': 0.0, 'Polygon-staking': 1.34, 'Avalanche-pool2': 0.21, 'Fantom-pool2': 0.25, 'Fantom': 0.0, 'staking': 6.44}"
1529,3029,Caviar V2,-,Ethereum,['Ethereum'],caviar-v2,0.07,{'Ethereum': 0.07}
1530,2714,BoneSwap Bonerium,-,Bone,['Bone'],boneswap-bonerium,0.07,{'Bone': 0.07}
1531,2252,Llamalend,-,Ethereum,['Ethereum'],llamalend,0.07,"{'Ethereum': 0.07, 'Ethereum-borrowed': 0.05, 'borrowed': 0.05}"
1532,216,Auctus,AUC,Ethereum,['Ethereum'],auctus,0.07,{'Ethereum': 0.07}
1533,590,Parrot Defi,PPEGG,Multi-Chain,"['IoTeX', 'Arbitrum', 'Polygon', 'Harmony']",parrot-defi,0.07,"{'IoTeX': 0.06, 'Polygon': 0.0, 'Arbitrum': 0.01, 'Harmony': 0.0}"
1534,2812,Forge SX Trade,FORGE,Arbitrum,['Arbitrum'],forge-sx-trade,0.07,{'Arbitrum': 0.07}
1535,1226,Oin Finance,OIN,Multi-Chain,"['Ethereum', 'Near', 'Harmony']",oin-finance,0.07,"{'Ethereum': 0.04, 'pool2': 0.01, 'Near': 0.02, 'Harmony': 0.01, 'Ethereum-pool2': 0.01}"
1536,1646,StableKoi,KOI,Multi-Chain,"['Godwoken', 'GodwokenV1']",stablekoi,0.07,"{'Godwoken': 0.06, 'Godwoken-staking': 0.0, 'GodwokenV1': 0.0, 'staking': 0.0}"
1537,846,KLend,KLT,Multi-Chain,"['Binance', 'OKExChain']",klend,0.07,"{'OKExChain': 0.02, 'pool2': 0.0, 'Binance-borrowed': 0.01, 'Binance-pool2': 0.0, 'Binance': 0.04, 'borrowed': 0.74, 'OKExChain-borrowed': 0.73, 'OKExChain-pool2': 0.0}"
1538,2386,SandClock,QUARTZ,Ethereum,['Ethereum'],sandclock,0.07,{'Ethereum': 0.07}
1539,1948,Matter Defi,MTTR,Tezos,['Tezos'],matter-defi,0.07,"{'Tezos-staking': 0.01, 'Tezos': 0.07, 'staking': 0.01}"
1540,913,Defrost,MELT,Avalanche,['Avalanche'],defrost,0.06,"{'Avalanche': 0.06, 'Avalanche-staking': 0.0, 'staking': 0.0}"
1541,2474,Obric,-,Aptos,['Aptos'],obric,0.06,{'Aptos': 0.06}
1542,2801,Spoon Exchange,POON,CORE,['CORE'],spoon-exchange,0.06,{'CORE': 0.06}
1543,2896,PheasantSwap,-,ENULS,['ENULS'],pheasantswap,0.06,{'ENULS': 0.06}
1544,2814,SpaceDex,FLN,Multi-Chain,"['Binance', 'Arbitrum']",spacedex,0.06,"{'Binance': 0.06, 'Binance-staking': 0.05, 'Arbitrum-staking': 0.02, 'Arbitrum': 0.01, 'staking': 0.07}"
1545,674,RskSwap,-,RSK,['RSK'],rskswap,0.06,{'RSK': 0.06}
1546,2475,AdaSwap,ASW,Milkomeda,['Milkomeda'],adaswap,0.06,{'Milkomeda': 0.06}
1547,1209,INK Protocol,-,Terra,['Terra'],ink-protocol,0.06,{'Terra': 0.06}
1548,877,DungeonSwap,DND,Binance,['Binance'],dungeonswap,0.06,{'Binance': 0.06}
1549,1788,Invariant,-,Solana,['Solana'],invariant,0.06,{'Solana': 0.06}
1550,688,HaloDAO,RNBW,Multi-Chain,"['Polygon', 'Ethereum', 'Arbitrum']",halodao,0.06,"{'Ethereum': 0.0, 'Polygon': 0.06, 'pool2': 0.0, 'Arbitrum': 0.0, 'Ethereum-pool2': 0.0}"
1551,1473,SportBet,SBET,EOS,['EOS'],sportbet,0.06,{'EOS': 0.06}
1552,2123,UniWswap AMM,UNIW,EthereumPoW,['EthereumPoW'],uniwswap-amm,0.06,{'EthereumPoW': 0.06}
1553,2671,Finext Finance,FINX,Arbitrum,['Arbitrum'],finext-finance,0.06,{'Arbitrum': 0.06}
1554,669,Shield,SLD,Binance,['Binance'],shield,0.06,{'Binance': 0.06}
1555,911,SumSwap,SUM,Ethereum,['Ethereum'],sumswap,0.06,{'Ethereum': 0.06}
1556,1996,Glitter Finance,XGLI,Multi-Chain,"['Solana', 'Algorand']",glitter-finance,0.06,"{'Algorand': 0.02, 'Solana': 0.04}"
1557,1839,Aave Arc,AAVE,Ethereum,['Ethereum'],aave-arc,0.06,"{'Ethereum': 0.06, 'Ethereum-borrowed': 0.0, 'borrowed': 0.0}"
1558,985,Mobius Finance,MOT,Polygon,['Polygon'],mobius-finance,0.06,"{'Polygon': 0.06, 'pool2': 0.02, 'Polygon-pool2': 0.02, 'Polygon-staking': 0.03, 'staking': 0.03}"
1559,2811,Forge SX Ovens,FORGE,Arbitrum,['Arbitrum'],forge-sx-ovens,0.06,{'Arbitrum': 0.06}
1560,1648,CGX Finance,CGX,Cronos,['Cronos'],cgx-finance,0.06,"{'Cronos': 0.06, 'pool2': 0.01, 'Cronos-pool2': 0.01, 'Cronos-staking': 0.01, 'staking': 0.01}"
1561,1460,ValleySwap,VS,Oasis,['Oasis'],valleyswap,0.06,{'Oasis': 0.06}
1562,2815,Holdr,HLDR,Aurora,['Aurora'],holdr,0.06,{'Aurora': 0.06}
1563,790,PolygonFarm Finance,SPADE,Polygon,['Polygon'],polygonfarm-finance,0.06,"{'Polygon': 0.06, 'pool2': 0.01, 'Polygon-pool2': 0.01, 'Polygon-staking': 0.0, 'staking': 0.0}"
1564,2568,Garbi Protocol,GRB,Arbitrum,['Arbitrum'],garbi-protocol,0.06,"{'Arbitrum-staking': 0.02, 'Arbitrum': 0.06, 'staking': 0.02}"
1565,2213,AUX Exchange,-,Aptos,['Aptos'],aux-exchange,0.06,{'Aptos': 0.06}
1566,511,Frost Finance,TUN,Avalanche,['Avalanche'],frost-finance,0.06,"{'Avalanche': 0.06, 'Avalanche-staking': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0, 'staking': 0.0}"
1567,1279,Tulip,TULIP,Oasis,['Oasis'],tulip,0.06,"{'Oasis': 0.06, 'Oasis-staking': 0.0, 'staking': 0.0}"
1568,755,Arrow,-,Solana,['Solana'],arrow,0.05,{'Solana': 0.05}
1569,676,Phoenix Finance,PHX,Multi-Chain,"['Binance', 'Polygon', 'Wanchain']",phoenix-finance,0.05,"{'Binance': 0.03, 'Wanchain': 0.0, 'Polygon': 0.02}"
1570,1475,MahaDAO Arth,MAHA,Multi-Chain,"['Binance', 'Ethereum', 'Polygon']",mahadao-arth,0.05,"{'pool2': 0.01, 'Binance-pool2': 0.0, 'Ethereum-pool2': 0.0, 'Ethereum': 0.05, 'Ethereum-staking': 0.38, 'Polygon': 0.0, 'staking': 0.38}"
1571,1089,KACO Finance,KAC,Multi-Chain,"['Shiden', 'Binance']",kaco-finance,0.05,"{'Binance': 0.01, 'Binance-staking': 0.0, 'Shiden': 0.04, 'Shiden-staking': 0.0, 'staking': 0.0}"
1572,2450,BullionFX,BULL,Ethereum,['Ethereum'],bullionfx,0.05,{'Ethereum': 0.05}
1573,1378,Elephant Money,ELEPHANT,Binance,['Binance'],elephant-money,0.05,"{'Binance': 0.05, 'Binance-staking': 22.92, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 22.92}"
1574,2946,Typus Finance,-,Sui,['Sui'],typus-finance,0.05,{'Sui': 0.05}
1575,2926,E3,-,Fantom,['Fantom'],e3,0.05,{'Fantom': 0.05}
1576,2892,Autoearn Finance,ATE,Arbitrum,['Arbitrum'],autoearn-finance,0.05,"{'pool2': 0.0, 'Arbitrum-staking': 0.0, 'Arbitrum': 0.05, 'Arbitrum-pool2': 0.0, 'staking': 0.0}"
1577,1861,CGO Finance,CGO,Cronos,['Cronos'],cgo-finance,0.05,"{'Cronos': 0.05, 'pool2': 0.0, 'Cronos-pool2': 0.0, 'Cronos-staking': 0.0, 'staking': 0.0}"
1578,645,LatteSwap,LATTE,Binance,['Binance'],latteswap,0.05,"{'Binance': 0.05, 'Binance-staking': 0.0, 'staking': 0.0}"
1579,2300,STRX Finance,SFI,Tron,['Tron'],strx-finance,0.05,{'Tron': 0.05}
1580,1253,HakuSwap,HAKU,Avalanche,['Avalanche'],hakuswap,0.05,"{'Avalanche': 0.05, 'Avalanche-staking': 0.0, 'staking': 0.0}"
1581,1964,Unbound,UNB,Multi-Chain,"['Ethereum', 'Polygon']",unbound,0.05,"{'Ethereum': 0.07, 'Polygon': -0.02, 'Ethereum-staking': 0.0, 'Polygon-staking': 0.0, 'staking': 0.0}"
1582,1381,Bright Union,BRIGHT,Ethereum,['Ethereum'],bright-union,0.05,"{'Ethereum': 0.05, 'pool2': 0.05, 'Ethereum-staking': 0.06, 'staking': 0.06, 'Ethereum-pool2': 0.05}"
1583,532,Twindex,TWX,Binance,['Binance'],twindex,0.05,"{'Binance': 0.05, 'Binance-staking': 0.0, 'staking': 0.0}"
1584,1677,Timeswap V1,-,Polygon,['Polygon'],timeswap-v1,0.05,{'Polygon': 0.05}
1585,1858,Fringe,FRIN,Ethereum,['Ethereum'],fringe,0.05,{'Ethereum': 0.05}
1586,2722,Metavisor,-,Multi-Chain,"['Binance', 'Ethereum', 'Arbitrum', 'Polygon', 'Optimism']",metavisor,0.05,"{'Binance': 0.02, 'Optimism': 0.0, 'Ethereum': 0.02, 'Polygon': 0.0, 'Arbitrum': 0.01}"
1587,262,Primitive,-,Ethereum,['Ethereum'],primitive,0.05,{'Ethereum': 0.05}
1588,455,ZooCoin,ZOO,Fantom,['Fantom'],zoocoin,0.05,{'Fantom': 0.05}
1589,535,Teddy Cash,TEDDY,Avalanche,['Avalanche'],teddy-cash,0.05,"{'Avalanche': 0.05, 'Avalanche-staking': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0, 'staking': 0.0}"
1590,2487,Stargaze,STARS,Stargaze,['Stargaze'],stargaze,0.05,{'Stargaze': 0.05}
1591,552,SeaDex,CWS,Moonriver,['Moonriver'],seadex,0.05,{'Moonriver': 0.05}
1592,558,Magic Land,MAGIC,Multi-Chain,"['Arbitrum', 'IoTeX']",magic-land,0.05,"{'IoTeX': 0.02, 'Arbitrum': 0.03}"
1593,192,Governor DAO,GDAO,Ethereum,['Ethereum'],governor-dao,0.05,"{'Ethereum': 0.05, 'pool2': 0.0, 'Ethereum-staking': 0.0, 'staking': 0.0, 'Ethereum-pool2': 0.0}"
1594,3003,OmniDex Perpetuals,CHARM,Telos,['Telos'],omnidex-perpetuals,0.05,{'Telos': 0.05}
1595,869,Pop Town,POP!,Ethereum,['Ethereum'],pop-town,0.05,"{'Ethereum': 0.05, 'Ethereum-staking': 0.0, 'staking': 0.0}"
1596,1969,Huckleberry Lending,FINN,Moonriver,['Moonriver'],huckleberry-lending,0.05,"{'Moonriver': 0.05, 'borrowed': 0.01, 'Moonriver-borrowed': 0.01}"
1597,2299,EMDX,-,Avalanche,['Avalanche'],emdx,0.05,{'Avalanche': 0.05}
1598,2383,AmpleSwap,AMPLE,Binance,['Binance'],ampleswap,0.05,"{'Binance': 0.05, 'Binance-staking': 0.01, 'staking': 0.01}"
1599,465,Lixir Finance,LIX,Ethereum,['Ethereum'],lixir-finance,0.05,"{'Ethereum': 0.05, 'Ethereum-staking': 0.0, 'staking': 0.0}"
1600,2939,KriyaDEX,-,Sui,['Sui'],kriyadex,0.05,{'Sui': 0.05}
1601,652,EmiSwap,ESW,Multi-Chain,"['Polygon', 'Ethereum', 'Shiden', 'Astar', 'Kucoin', 'Avalanche', 'Aurora']",emiswap,0.05,"{'Kucoin': 0.0, 'Ethereum': 0.02, 'Aurora': 0.0, 'Astar': 0.0, 'Shiden': 0.01, 'Avalanche': 0.0, 'Ethereum-staking': 0.0, 'Polygon': 0.02, 'staking': 0.0}"
1602,811,Kebab Finance,KEBAB,Binance,['Binance'],kebab-finance,0.05,"{'Binance': 0.05, 'Binance-staking': 0.0, 'staking': 0.0}"
1603,2710,BaptSwap,-,Aptos,['Aptos'],baptswap,0.05,{'Aptos': 0.05}
1604,606,RocketSwap,RSWP,Lamden,['Lamden'],rocketswap,0.05,{'Lamden': 0.05}
1605,2224,Aptoswap,-,Aptos,['Aptos'],aptoswap,0.05,{'Aptos': 0.05}
1606,1068,Thoreum Finance,THOREUM,Binance,['Binance'],thoreum-finance,0.05,"{'Binance': 0.05, 'Binance-staking': 0.0, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.0}"
1607,634,Singular Farm,SING,Multi-Chain,"['Binance', 'Polygon', 'Avalanche', 'Fantom']",singular-farm,0.05,"{'Binance': 0.01, 'Avalanche': 0.01, 'Polygon': 0.01, 'Fantom': 0.0}"
1608,786,Bagels Finance,BAGEL,Binance,['Binance'],bagels-finance,0.05,{'Binance': 0.05}
1609,428,DinoSwap,DINO,Polygon,['Polygon'],dinoswap,0.05,"{'Polygon': 0.05, 'pool2': 0.02, 'Polygon-pool2': 0.02, 'Polygon-staking': 0.0, 'staking': 0.0}"
1610,2008,Forteswap,-,Canto,['Canto'],forteswap,0.05,{'Canto': 0.05}
1611,1359,CapitalDEX,CGT,Ethereum,['Ethereum'],capitaldex,0.05,{'Ethereum': 0.05}
1612,1970,Cone,CONE,Binance,['Binance'],cone,0.05,{'Binance': 0.05}
1613,346,Yieldly,YLDY,Algorand,['Algorand'],yieldly,0.04,"{'Algorand': 0.04, 'pool2': 0.02, 'Algorand-staking': 0.2, 'Algorand-pool2': 0.02, 'staking': 0.2}"
1614,2302,Goober,GBR,Ethereum,['Ethereum'],goober,0.04,{'Ethereum': 0.04}
1615,529,ShadeCash,SHADE,Fantom,['Fantom'],shadecash,0.04,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.04}"
1616,1909,onAVAX,OVX,Avalanche,['Avalanche'],onavax,0.04,{'Avalanche': 0.04}
1617,1192,PolkaEx,PKEX,Multi-Chain,"['Astar', 'Shiden', 'Binance', 'Ethereum', 'Polygon']",polkaex,0.04,"{'Astar-staking': 0.0, 'Shiden-staking': 0.01, 'Binance': 0.0, 'Ethereum': 0.0, 'Astar': 0.04, 'Binance-staking': 0.0, 'Shiden': 0.01, 'Polygon': 0.0, 'Polygon-staking': 0.0, 'staking': 0.01}"
1618,1713,Duet Protocol,DUET,Multi-Chain,"['Binance', 'Arbitrum']",duet-protocol,0.04,"{'Binance': 0.04, 'Binance-staking': 0.04, 'Arbitrum': 0.0, 'staking': 0.04}"
1619,528,Symmetric,SYMM,Multi-Chain,"['xDai', 'Celo', 'Kava']",symmetric,0.04,"{'Kava': 0.0, 'xDai': 0.03, 'Celo': 0.01}"
1620,1811,Spice Trade,SPICE,Multi-Chain,"['Binance', 'Avalanche', 'Polygon', 'Ethereum']",spice-trade,0.04,"{'pool2': 0.01, 'Polygon-pool2': 0.0, 'Binance-pool2': 0.0, 'Ethereum-pool2': 0.0, 'Binance': 0.02, 'Ethereum': 0.0, 'Binance-staking': 0.0, 'Avalanche': 0.01, 'Avalanche-staking': 0.0, 'Ethereum-staking': 0.0, 'Polygon': 0.01, 'Polygon-staking': 0.0, 'Avalanche-pool2': 0.01, 'staking': 0.0}"
1621,323,Fluity,FLTY,Binance,['Binance'],fluity,0.04,{'Binance': 0.04}
1622,1706,Vortex Protocol,SMAK,Tezos,['Tezos'],vortex-protocol,0.04,"{'Tezos-staking': 0.0, 'Tezos': 0.04, 'staking': 0.0}"
1623,2550,VeniceSwap,-,Findora,['Findora'],veniceswap,0.04,{'Findora': 0.04}
1624,581,Morpheus Swap,PILLS,Fantom,['Fantom'],morpheus-swap,0.04,"{'Fantom-staking': 0.03, 'staking': 0.03, 'Fantom': 0.04}"
1625,571,Aladdin DAO,ALD,Ethereum,['Ethereum'],aladdin-dao,0.04,{'Ethereum': 0.04}
1626,601,Warp Protocol,WARP,Ethereum,['Ethereum'],warp-protocol,0.04,{'Ethereum': 0.04}
1627,1783,Ladex Exchange,-,Lachain,['Lachain'],ladex-exchange,0.04,{'Lachain': 0.04}
1628,2419,UniWswap UNIA Farms,UNIW,Multi-Chain,"['EthereumPoW', 'Arbitrum']",uniwswap-unia-farms,0.04,"{'pool2': 0.04, 'Arbitrum-staking': 0.01, 'EthereumPoW-staking': 0.06, 'EthereumPoW': 0.04, 'EthereumPoW-pool2': 0.03, 'Arbitrum': 0.01, 'Arbitrum-pool2': 0.0, 'staking': 0.06}"
1629,2530,ZyberSwap Stableswap,ZYB,Arbitrum,['Arbitrum'],zyberswap-stableswap,0.04,{'Arbitrum': 0.04}
1630,2126,Redemption,-,Fantom,['Fantom'],redemption,0.04,{'Fantom': 0.04}
1631,1040,MFinance,MG,Ethereum,['Ethereum'],mfinance,0.04,"{'Ethereum': 0.04, 'pool2': 0.0, 'Ethereum-staking': 0.01, 'staking': 0.01, 'Ethereum-pool2': 0.0}"
1632,2119,Pls2e,P2E,Binance,['Binance'],pls2e,0.04,{'Binance': 0.04}
1633,1837,VAX,-,MultiVAC,['MultiVAC'],vax,0.04,{'MultiVAC': 0.04}
1634,1576,MeowSwapFi,MEOW,Cardano,['Cardano'],meowswapfi,0.04,{'Cardano': 0.04}
1635,741,Vaulty Finance,VLTY,Binance,['Binance'],vaulty-finance,0.04,"{'Binance': 0.04, 'Binance-staking': 0.0, 'staking': 0.0}"
1636,685,Tesseract,-,Polygon,['Polygon'],tesseract,0.04,{'Polygon': 0.04}
1637,1292,Radial,RDL,Fantom,['Fantom'],radial,0.04,{'Fantom': 0.04}
1638,2556,Subzero ZSwap,-,Avalanche,['Avalanche'],subzero-zswap,0.04,{'Avalanche': 0.04}
1639,2159,Amulet Protocol,-,Solana,['Solana'],amulet-protocol,0.04,{'Solana': 0.04}
1640,1767,xWeowns,XWEOWNS,Lachain,['Lachain'],xweowns,0.04,{'Lachain': 0.04}
1641,902,HSwap,-,Heco,['Heco'],hswap,0.04,{'Heco': 0.04}
1642,2651,Numoen,-,Multi-Chain,"['Arbitrum', 'Polygon', 'Celo']",numoen,0.04,"{'Polygon': 0.0, 'Celo': 0.0, 'Arbitrum': 0.04}"
1643,2042,CantoSwap,Matrix,Canto,['Canto'],cantoswap,0.04,{'Canto': 0.04}
1644,1618,DeltaTheta,DLTA,Multi-Chain,"['Binance', 'Polygon']",deltatheta,0.04,"{'Binance': 0.04, 'Polygon': 0.0}"
1645,156,zLot,-,Ethereum,['Ethereum'],zlot,0.04,{'Ethereum': 0.04}
1646,481,SonicSwap,SONIC,Harmony,['Harmony'],sonicswap,0.04,{'Harmony': 0.04}
1647,417,Solyard,YARD,Solana,['Solana'],solyard,0.04,"{'Solana-staking': 0.0, 'pool2': 0.01, 'Solana': 0.04, 'Solana-pool2': 0.01, 'staking': 0.0}"
1648,1318,Cesta Finance,-,Avalanche,['Avalanche'],cesta-finance,0.04,{'Avalanche': 0.04}
1649,2218,AnimeSwap,-,Multi-Chain,"['Aptos', 'Sui']",animeswap,0.04,"{'Sui': 0.0, 'Aptos': 0.04}"
1650,957,Flame DeFi,FLAME,Tezos,['Tezos'],flame-defi,0.04,{'Tezos': 0.04}
1651,1134,DuckyDeFi,DEGG,Cronos,['Cronos'],duckydefi,0.04,{'Cronos': 0.04}
1652,1239,DuneSwap,DUNE,Oasis,['Oasis'],duneswap,0.04,{'Oasis': 0.04}
1653,701,Behodler,EYE,Ethereum,['Ethereum'],behodler,0.04,{'Ethereum': 0.04}
1654,1184,CyberTime,CTF,Binance,['Binance'],cybertime,0.04,"{'Binance': 0.04, 'Binance-staking': 0.0, 'pool2': 0.01, 'Binance-pool2': 0.01, 'staking': 0.0}"
1655,273,ACoconut,AC,Multi-Chain,"['Ethereum', 'Binance']",acoconut,0.04,"{'Binance': 0.0, 'Ethereum': 0.04}"
1656,1436,SpectreFi,SPECT,Fantom,['Fantom'],spectrefi,0.04,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.04}"
1657,2645,SkullSwap V3,SKULL,Fantom,['Fantom'],skullswap-v3,0.04,{'Fantom': 0.04}
1658,459,Multiplier,MXX,Multi-Chain,"['Binance', 'Ethereum']",multiplier,0.04,"{'Binance': 0.03, 'Ethereum': 0.01, 'Binance-borrowed': 0.18, 'borrowed': 0.18}"
1659,1673,Hydradex V2,-,Hydra,['Hydra'],hydradex-v2,0.03,{'Hydra': 0.03}
1660,745,Atlantis Loans,ATL,Multi-Chain,"['Polygon', 'Binance', 'Dogechain', 'Avalanche']",atlantis-loans,0.03,"{'Dogechain-borrowed': 0.02, 'pool2': 0.01, 'Polygon-borrowed': 0.01, 'Binance-borrowed': 1.58, 'Binance-pool2': 0.01, 'Binance': 0.01, 'Dogechain': 0.0, 'Binance-staking': 0.0, 'Avalanche': 0.0, 'Polygon': 0.02, 'borrowed': 1.61, 'staking': 0.0, 'Avalanche-borrowed': 0.0}"
1661,2525,Covo V1,COVO,Polygon,['Polygon'],covo-v1,0.03,{'Polygon': 0.03}
1662,2195,Gravis Finance,GRVS,Multi-Chain,"['Binance', 'Polygon', 'Heco']",gravis-finance,0.03,"{'Binance': 0.02, 'Heco': 0.0, 'Polygon': 0.01}"
1663,3024,Etherberry Finance,BERRY,Arbitrum,['Arbitrum'],etherberry-finance,0.03,"{'pool2': 0.0, 'Arbitrum': 0.03, 'Arbitrum-pool2': 0.0}"
1664,1868,Surfswap Classic,TIDE,Kava,['Kava'],surfswap-classic,0.03,{'Kava': 0.03}
1665,733,Stabilize,SET,Avalanche,['Avalanche'],stabilize,0.03,"{'Avalanche': 0.03, 'Avalanche-staking': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0, 'staking': 0.0}"
1666,907,CyborgSwap,CBO,Cronos,['Cronos'],cyborgswap,0.03,"{'Cronos': 0.03, 'Cronos-staking': 0.01, 'staking': 0.01}"
1667,1904,MMO Finance,-,Ethereum,['Ethereum'],mmo-finance,0.03,"{'Ethereum': 0.03, 'Ethereum-borrowed': 0.01, 'borrowed': 0.01}"
1668,1163,Trick or Treat Farm,TRICK,Fantom,['Fantom'],trick-or-treat-farm,0.03,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.03}"
1669,516,Qubit,QBT,Multi-Chain,"['Klaytn', 'Binance']",qubit,0.03,"{'Binance': 0.02, 'Klaytn': 0.02}"
1670,1845,OrbitalSwap,ORB,Binance,['Binance'],orbitalswap,0.03,"{'Binance': 0.03, 'Binance-staking': 0.0, 'staking': 0.0}"
1671,2745,LeetSwap,-,Multi-Chain,"['Polygon zkEVM', 'Canto']",leetswap,0.03,"{'Polygon zkEVM': 0.02, 'Canto': 0.01}"
1672,1156,Cykura,CYS,Solana,['Solana'],cykura,0.03,{'Solana': 0.03}
1673,904,Typhoon Cash,PHOON,Ethereum,['Ethereum'],typhoon-cash,0.03,{'Ethereum': 0.03}
